Nome Escola,Pontuação IRD
MICHELLI FRANZO BENECIUTTI ESCOLA MUNICIPAL DE EDUCACAO INFANTIL,2.806677
ORENTINO MARTINS EMEI,3.831056
CECILIA GAMA RAHAL CENTRO DE EDUCACAO INFANTIL MUNICIPAL,3.043823
CASA ANJO DA GUARDA EMEI,2.770876
CORA CORALINA EMEI,3.71961
RENASCER CENTRO DE CONVIVENCIA INFANTIL MUNICIPAL,3.551875
JARDIM DEL REY CEIM,2.53882
VILA PLANALTO EMEI E CCIM,2.552277
CIDADE JARDIM EMEI E CCIM,3.250887
FRANCISCO CONTE PROF EMEI,3.560468
PINGO D AGUA EMEI,2.703058
SILVIA COVAS CENTRO DE EDUCACAO INFANTIL MUNICIPAL,2.407867
MARIO SABINO DR EMEF,2.474717
ARMELINDO ARTIOLI PROF EMEF,3.757999
CARACOL SABIDO CEIM,2.274845
PEVI CENTRO DE EDUCACAO INFANTIL MUNICIPAL,3.046373
SANTA TEREZINHA CENTRO DE EDUCACAO INFANTIL MUNICIPAL,2.708234
JOANA HELENA DE CASTILHO MARQUES PROFESSORA EMEF,3.574587
CASA DA AMIZADE EMEF,4.424464
MARCOS TRENCH EMEF,3.892275
MARILENA CIPRIANO PEREIRA PROFA EMEF,4.017962
ELZA NADAI SILVINO PROFA EMEF,3.283972
MARIA DA GRACA GONCALVES SILVA CENTRO DE EDUCACAO INFANTIL MUNICIPAL EDUCADORA,3.359771
DIRCEU BERTOLI PROFESSOR CENTRO DE EDUC INFANTIL MUNICIPAL,2.480386
SAO FRANCISCO CENTRO DE EDUCACAO INFANTIL MUNICIPAL,2.643173
CECILIA MEIRELES CENTRO DE EDUCACAO INFANTIL MUNICIPAL,2.784858
CEEJA PROFESSOR JOAO SEGURA,3.381486
ANALIA BRAGA PEREIRA BRAZ CENTRO DE EDUCACAO INFANTIL MUNICIPAL,1.949337
PROFESSOR JOAO TEIXEIRA SAMPAIO,2.200929
LUIZA MARIA BERNARDES NORY PROFESSORA,2.552636
JOANA HELENA DE CASTILHO MARQUES PROFESSORA,2.247535
MITSUSADA UMETANI DR,2.775403
AGNES LIEDTKE,2.757207
FRANCISCO SCHMIDT CEL,3.164196
EDITH BARBOSA VASCONCELLOS PROFESSORA CEMEI,3.283107
SACI PERERE CEMEI,1.837239
MARQUES DE RABICO EMEI,2.464709
ASSUMPTA SCATENA GARCIA EMEI,3.052795
TIA NASTACIA EMEI,2.034737
EMILIA EMEI,2.169168
SITIO DO PICA PAU AMARELO EMEI,2.61664
MARGARETH ALVES MARTINS FERREIRA CRECHE MUNICIPAL,2.352263
SOSSEGO DA MAMAE CRECHE MUNICIPAL,2.446809
MARIA ELZA AGUIAR DOMINGUES EMEB,3.9065
CELDA MELLO OLIVEIRA EMEB,3.583454
HIRAYUKI ENOMOTO COMENDADOR EMEB,3.454158
MILHEN CARLOS FARHAT PROFESSOR CEMEI,1.756565
ROSE FACHINI PROFESSORA CRECHE ESCOLA,2.94017
FAZENDA ESMERALDA EMEF,0.937888
EGILDO PASCHOALUCCI VEREADOR,3.231438
EMEB PADRE BENEDICTO DO CARMO AYRES,2.489648
LIBERALINA MARIA ROSA NHA BERA CRECHE MUNICIPAL,1.727186
PEDRO DE MORAES TOLEDO PROF EMEB,3.622629
ROZENDO DUARTE LOBO PROF EMEB,3.835404
DOLORES GONCALVES FRALETTI PROFESSORA EMEB,3.67835
LOURDES DE MORAES TOLEDO PROFESSORA EMEB,3.666322
ESCOLA MUNICPAL DE EDUCACAO BASICA PROF JOSE GERALDO DE GOES,1.982143
CEEJA DE PERUIBE,1.805124
FRANCISCO PEREIRA DA ROCHA DOUTOR,2.681578
MAYA ALICE EKMAN,2.548802
OTTONIEL JUNQUEIRA PROFESSOR,2.861949
CARMEN MIRANDA,3.592358
JOSE BATISTA CAMPOS,2.962092
LUIZ ABEL,2.361162
NOSSA SENHORA DO CARMO EMEI,3.055353
CARMEN CLEUSER FRAGA PIMENTEL PROFA EMEF,3.529762
BARAO DE MAUA EMEI,2.841304
CARAMINGUAVA II EMEI,1.566911
SAO JOAO BATISTA II EMEI,4.084114
ROZANGELA ANUNCIADA DA SILVA PROFESSORA EMEF,2.93956
ADRIANA APARECIDA ALMEIDA DOS SANTOS PROFESSORA EMEF,3.210821
FERNANDO NEPOMUCENO FILHO PROF EMEF,2.824452
TEREZINHA RODRIGUES KALIL PROFA EMEF,3.332003
EMEIF PROFESSORA MARIA AMELIA RIBAS CAMPILONGO,3.307893
JOSEFA FRANCISCA DO NASCIMENTO VEREADORA EMEF,1.877969
MANOEL EUSTAQUIO DAMACENA PASTOR EMEF,2.268908
JOSE ALVES EMEIF,2.40295
ANA MARIA MESQUITA VEREADORA EMEI,3.600982
JARDIM VENEZA EMEIF,2.419222
ESCOLA MUN DE EDUCACAO INF PROFA MARIA LUCIA BRITO DA SILVA,2.582543
DOUGLAS ANDERSON TONI EMEI,3.545549
JACIRA MARQUES CORREA UBRIG PROFA EMEI,3.774704
VILZA ALVES SODRE EMEI,3.732568
ROSANE DOS SANTOS PROFA EMEI,3.061717
AMALIA BERTA STREIT SANCHEZ PROFA EMEIF,3.609879
GIORGIO CALLEGARI FREI EMEI,4.29089
OSWALDO HERRERA ESCRITOR EMEF,2.926872
JOSE ROBERTO PRETO PREFEITO EMEF,3.253106
JOSE VENEZA MONTEIRO EMEF,3.397301
ALVARO PEREIRA GASPAR FILHO EMEF,3.221103
LILIAM NERI DE SOUZA PROFA EMEF,3.37353
LEAO NOVAES EMEF,3.574017
DELCELIA JOSELITA MACHADO BEZERRA PROFA EMEF,2.933785
EMEIF PROFESSORA NEIDE THOMAZ FERREIRA,2.75724
CENTRO ATEND SOCIOEDUC AO ADOLESCENTE DE PERUIBE CI,2.745859
MARISE HELENA CORREIA EMEI,3.333893
VILA ROMAR EMEI,2.715807
CARAGUAVA II EMEI,2.775954
CARAMINGUAVA III EMEI,1.635611
CARAMINGUAVA IV EMEI,2.480818
ALDEIA NHAMANDU MIRIM,2.294255
JARDIM BRASIL EMEI,2.695652
PERUIBE ETEC DE,3.523551
ALDEIA BANANAL,3.681536
ALDEIA PIACAGUERA,3.362664
ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL EMEIF BARRA DO UNA,2.975155
JARDIM SAO JOAO,2.042303
VITALINO BERNINI PADRE PROFESSOR,2.618432
PORTAL DA JUREIA,2.647807
CINELZIA LORENCI MARONI PROFESSORA,2.679287
IVONE VENDRAME CARDOSO PROFA EMEI,3.091827
ELADIO ROSSETO PROF EMEF,3.328271
COMECINHO DE VIDA EM,4.018445
CEMEI PROFA LEDA FREIRE GOMES,1.845932
MARIA PAULA RAMALHO PAES PROFESSORA,3.293292
CARLOS AUGUSTO DE CAMARGO PROFESSOR,2.551075
MARIA IGNES ARAUJO PAULA SANTOS PROFESSORA,2.455892
MARIA HELENA SIKORSKI CERQUEIRA CESAR PROFESSORA,3.301835
CLEMENTINO VIEIRA CORDEIRO,2.3402
THEODORA DE CAMARGO AYRES PROFESSORA,2.233314
ANTONIO ROLIM DA SILVA CEMEI,2.116418
CENTRO EDUCACIONAL MUNICIPAL DE EDUCACAO INFANTIL SYLVINO SANTOS NETTO,1.873706
TEREZINHA BAPTISTA DE OLIVEIRA PAULA CEMCEI,2.208552
ARCO IRIS ANA PAULA GARCIA MAZZER CEMCEI,1.583851
CAMINHO DO SOL PROFA MARIA ADRIANA MARCIANO CEMCEI,3.462733
O PEQUENO PRINCIPE PROFA ROSEMARY NUNES FORMIGONI CEMCEI,1.744777
REINO INFANTIL PROFA NICEA TARDELLI CEMCEI,1.123659
HILDA NOGUEIRA GIMENEZ CEMCEI,3.357306
ESPERANCA BOM PASTOR PROFA CELIA COSTA BECKER CEMCEI,2.287785
MYRIAM SILVA BASTOS PROFESSORA EMEIEF,2.159664
MIGUEL MINCOVSCHI EMEIEF,2.438665
ETELVINO JOAQUIM RODRIGUES EMEIEF,2.290908
GIORGIO MUSIZZANO PADRE EMEIEF,2.998512
GLAUCA RAMALHO DE CAMARGO ARANHA PROFESSORA EMEIEF,2.701234
JOSE RODRIGUES DE OLIVEIRA CONEGO EMEF,2.665131
MARIA JOSE MARCIANO DE ABREU EMEIEF,2.710036
MIRIAM CORSINI RUZZI EMEIEF,2.571429
NELSINA AYRES BUENO ABREU PROFESSORA EMEF,3.326773
SYLVIA CAMARGO BALDY PROFESSORA EMEIEF,2.610405
PASCHOAL VISCONTI PROFESSOR EMEIEF,3.975553
MARIA HELENA GUAZZELLI ROSA PROFESSORA EMEF,3.465198
PIEDADE ETEC DE,3.601495
MARIA APARECIDA VIEIRA DE CAMPOS PROFESSORA EMEIEF,3.588484
ANNA RUTH LEITE FRAGNAN PROFA EMEIEF,2.948861
MARIA DA GLORIA VIEIRA DE MACEDO PROFA CEMCEI,1.583851
MARIA APARECIDA TENORIO CENTRO MUN DE CONVIVENCIA INFANTIL,3.285024
CRECHE MUNICIPAL IVANY DE LOURDES MARCIANO,2.286957
MARIA APPARECIDA CAMARGO LIMA PROFESSORA EMEIEF,3.356338
GREGORIO RODRIGUES MACHADO EMEIEF,2.886823
MARCOLINO ANTONIO NUNES EMEIEF,2.85528
LEONOR OLIVEIRA MARTINS PROFESSORA,1.833787
DIMPINA ROCHA LOPES PROFESSORA,2.046698
MIGUEL PIRES GODINHO,2.143449
MARIA TERESA DO ESPIRITO SANTO,2.65744
ESCOLA MUNICIPAL DE EDUCACAO INFANTIL GUARACY GUERREIRO GOES,2.141944
ODILON BATISTA JORDAO VEREADOR,2.950474
ANCHIETA PADRE,2.808484
JANE RECHINELLI PILOTO PROFESSORA EMEI,2.520929
CELIA ANTUNES DE PROENCA PROFESSORA EMEI,2.877424
TEREZINHA MARIA PROENCA YASUDA PROFESSORA EMEI,2.72113
ELENI BARROS TRINDADE PROFESSORA EMEI,3.15597
EDNA APARECIDA FERREIRA PROFA CENTRO EDUCACAO E REABILITACAO,3.496007
HILDA HOLTZ CARVALHO PROFESSORA EMEF,3.620632
MARIA DE LOURDES OLIVEIRA IHA PROFESSORA EMEF,3.60148
SATURNINO DIAS DE GOES EMEIEF R,3.877371
MASAJIRO OGAWA EMEF,3.57619
EMEFTI DRNARCIZO JOSE,2.376855
MARIA APARECIDA PERCHES PROFESSORA EMEFTI,2.145375
APARECIDA MARIA DA SILVA EMEI,2.985507
ELI APARECIDA LEITE PROFESSORA EMEI,2.904762
MARIA APARECIDA RECHINELI MODANEZI PROFESSORA,3.098094
MARIA APPARECIDA MENDES SILVA LACERDA PROFESSORA,3.426108
CENTRO MUNICIPAL DE EDUCACAO INFANTIL CMEI LESSA,3.326863
ESCOLA MUNICIPAL PROFESSORA ISABEL DO CARMO NOGUEIRA,2.923506
JOAO PEDRO CARDOSO DR,3.19205
JOAO MARTINS DE ALMEIDA PROFESSOR,2.023931
PEDRO SILVA PROFESSOR,2.620101
CLARO CESAR DEPUTADO,2.750298
MARIO BULCAO GIUDICE PROFESSOR,2.261809
ALZIRA FRANCO PROFESSORA,2.503169
RYOITI YASSUDA,4.280936
EURIPEDES BRAGA PROFESSOR,2.130371
ALFREDO PUJOL DOUTOR,2.492732
MARIO TAVARES DOUTOR,2.734636
JOAO GOMES DE ARAUJO ETEC,3.927352
GABRIELLA MONTEIRO DE ATHAYDE MARCONDES PROFESSORA,2.662433
JOAO JOSE DE AZEVEDO MONSENHOR,1.862702
YOLANDA BUENO DE GODOY PROFESSORA,2.667306
IOLANDA VELLUTINI PROFESSORA,1.38761
YONNE CESAR GUAYCURU DE OLIVEIRA PROFESSORA,1.902644
JOSE PINTO MARCONDES PESTANA PROFESSOR,2.269372
WILSON PIRES CESAR PROFESSOR,2.691825
ISMENIA MONTEIRO DE OLIVEIRA PROFESSORA,3.797328
EUNICE BUENO ROMEIRO PROFESSORA,3.941348
ALEXANDRINA GOMES DE ARAUJO RODRIGUES PROFESSORA,2.320556
IVONE NOGUEIRA DE AZEVEDO PROFESSORA,2.046584
ESCOLA MUNICIPAL DOUTOR ANGELO PAZ DA SILVA,3.833295
ESCOLA MUNICIPAL PROFESSOR ORLANDO PIRES,3.581704
ESCOLA MUNICIPAL PROFA MARIA APARECIDA ARANTES VASQUES,3.343227
ESCOLA MUNICIPAL PROFESSOR MOACYR DE ALMEIDA,2.792496
ESCOLA MUNICIPAL PROFESSOR MANOEL CESAR RIBEIRO,2.17473
ESCOLA MUNICIPAL PROFESSORA GILDA PIORINI MOLICA,4.13254
ESCOLA MUNICIPAL PROFESSOR JAIRO MONTEIRO,3.680964
ESCOLA MUNICIPAL PADRE ZEZINHO,3.548734
ESCOLA MUNICIPAL DR FRANCISCO DE ASSIS CESAR,2.400907
ESCOLA MUNICIPAL ARTHUR DE ANDRADE,3.14559
ESCOLA MUNICIPAL PROFA RACHEL DE AGUIAR LOBERTO,3.574415
ESCOLA MUNICIPAL PROFESSOR FELIX ADIB MIGUEL,2.765409
ESCOLA MUNICIPAL ABDIAS JUNIOR SANTIAGO E SILVA,3.586957
ESCOLA MUNICIPAL AYRTON SENNA DA SILVA,2.545172
ESCOLA MUNICIPAL VITO ARDITO,4.006211
ESCOLA MUNICIPAL PROFA MARIA ZARA MINE RENOLDI DOS SANTOS,2.491718
ESCOLA MUN PADRE MARIO ANTONIO BONOTTI REDENTORISTA,4.111025
ESCOLA MUNICIPAL JOAO CESARIO,3.265197
ESCOLA MUNICIPAL PROFESSORA JULIETA REALE VIEIRA,3.199488
ESCOLA MUNICIPAL PROFESSORA YVONE APPARECIDA ARANTES CORREA,3.418306
CENTRO MUN DE ED INFANTIL JOSE ILDEFONSO MACHADO,3.163302
CMEI MARLI LEMES DE MOURA CAMARGO,2.891852
ESCOLA MUNICIPAL ANIBAL FERREIRA LIMA,3.224024
ESCOLA MUNICIPAL PROFESSORA RUTH AZEVEDO ROMEIRO,2.575813
ESCOLA MUNICIPAL PROFESSOR ALEXANDRE MACHADO SALGADO,3.610755
ESCOLA MUNICIPAL PROFA MARIA HELENA RIBEIRO VILELA,3.834748
ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE,3.290545
ESCOLA MUNICIPAL PROFESSOR ELIAS BARGIS MATHIAS,4.297399
CMEI MARIA APARECIDA GOMES SA MARIA,2.828416
CENTRO MUNICIPAL DE EDUCACAO INFANTIL CAIC,3.360037
CENTRO MUN DE EDUCACAO INFANTIL FREI REINALDO NIEBORG,3.739476
CMEI MARIA DAS DORES SANTOS MARCONDES MARIA DOS ANJOS,2.210145
ESCOLA MUNICIPAL DR ANDRE FRANCO MONTORO,2.959828
ESCOLA MUNICIPAL PROFESSOR AUGUSTO CESAR RIBEIRO,3.932269
ESCOLA MUNICIPAL PROF LAURO VICENTE DE AZEVEDO,3.191982
ESCOLA MUNICIPAL SERAFIM FERREIRA SR SARA,3.099379
ESCOLA MUNICIPAL DULCE PEDROSA ROMEIRO GUIMARAES,3.15
CENTRO MUNICIPAL DE EDUCACAO INFANTIL DURVALINO DOS SANTOS,3.24909
ESCOLA MUNICIPAL PROFA MADALENA CALTABIANO SALUM BENJAMIM,2.755716
ESCOLA MUNICIPAL PROFESSOR JOAQUIM PEREIRA DA SILVA,3.252818
CMEI PROFESSORA OLIMPIA FRANCO CESAR,3.206394
ESCOLA MUNICIPAL PROFA MARIA APARECIDA CAMARGO DE SOUZA,3.688406
ESCOLA MUNICIPAL JOSE GONCALVES DA SILVA SEU JUQUINHA,3.573343
ESCOLA MUNICIPAL PROFESSOR MARIO DE ASSIS CESAR,2.319741
ESCOLA MUNICIPAL PROFA REGINA CELIA MADUREIRA DE SOUZA LIMA,3.251238
CENTRO MUN DE ED INFANTIL YOLANDA IMMEDIATO FRYLING,4.078428
EM PROFA MARIA MADUREIRA SALGADO DONA MINICA,2.794029
ESCOLA MUNICIPAL PROFA ODETE CORREA MADUREIRA,2.867333
CENTRO MUNICIPAL DE EDUCACAO INFANTIL ESMERALDA SILVA RAMOS,2.252269
CMEI ISABEL PEREIRA DA SILVA DONA ISABEL,3.536059
CMEI MARIA LUIZA LIMA DE ALMEIDA,2.921298
CMEI JOAO FLEURY DE SOUZA AMORIM FILHO,3.470229
CENTRO MUN DE ED INFANTIL JOSEFINA CEMBRANELLI SCHMIDT,3.010481
CMEI DOUTOR FRANCISCO LESSA JUNIOR,3.335809
CENTRO MUN DE ED INF DONA MARIA BENEDITA CABRAL SAN MARTIN,3.315052
DIRCE APARECIDA PEREIRA MARCONDES,2.133249
RUBENS ZAMITH PROFESSOR,2.397884
JOSE WADIE MILAD PROFESSOR,1.92124
ANTONIA CARLOTA GOMES PROFESSORA,2.418114
CELIA KEIKO IKEDA PROFESSORA,1.407189
ELOYNA SALGADO RIBEIRO PROFESSORA,2.120948
ESCOLASTICA ANTUNES SALGADO PROFESSORA,2.253596
ISIS CASTRO DE MELLO CESAR PROFA,2.163561
ANTONIO APPARECIDO FALCAO PROFESSOR,1.670965
JOSE AYLTON FALCAO PROFESSOR,2.541038
DIRCE LEOPOLDINA CINTRA VILLAS BOAS PROFESSORA,2.533727
DEMETRIO IVAHY BADARO DOUTOR,2.534436
CARLOS AUGUSTO FROELICH DOUTOR,2.86997
ERMELINDA CARNEIRO PINTO ATTAB PROFESSORA EMEIF,3.670213
SCATENA MACEDO IRMA PROFESSORA EMEIF,3.456611
ORSINI CARNEIRO GIFFONI DOUTOR EMEIF,3.720885
ULYSSES CONTREIRAS FERREIRA DOUTOR EMEF,3.122671
WAGNER HAGE PROFESSOR EMEF,3.976361
RUY SERRA DOM EMEI,3.366115
JESUS MENINO DO JARDIM DAS PALMEIRAS EMEI,3.393454
JOSE CARLOS FERRAZ MARQUES EMEI,4.645037
SIMON ASPEITAZ PERES PADRE EMEI,4.386527
EMEI PROFA SUELI SIMOES PIMENTEL,4.12725
ESTANISLAU AUGUSTO PROFESSOR,2.222715
ROSINA DOMINGUES TORICELLI EMEI,3.637332
ADAO DE LIMA EMEIF,2.198575
ITAMAR DA SILVA PADRE EMEF,3.254431
ATILIO DESTRO EMEIF R,2.927019
LUZIA TORRICELLI DE LIMA EMEIF,2.863981
OTHILIA FORNARI DE LIMA PROFA EMEF,3.117779
CATARINA DILELLA DE LIMA DONA CRECHE MUNICIPAL,3.540373
BALAO AZUL CRECHE MUNICIPAL,2.326163
PASSINHOS DO SABER CRECHE MUNICIPAL,3.795031
ANA GUSSON FRANCO PROFA EMEF,3.333577
SEBASTIANA DE MORAES MUNOZ CRECHE MUNICIPAL BERCARIO,2.996533
JOAO BATISTA MOREIRA EMEI,2.034161
JOAO LEOPOLDINO DE OLIVEIRA EMEI,2.099379
JOAO BATISTA MOREIRA EMEF,1.566598
MARIA APARECIDA QUEIROZ CASARI PROFESSORA,2.559916
EMEF PROFA MAURA APARECIDA DASSIE VERGANI,4.388883
CEMEI TIA MAURA,3.815409
LEONOR GUIMARAES PROFA,3.154296
DARWIN FELIX PROF,2.093526
MARIA AUXILIADORA RAMOS PROFA EM,4.221344
MARIA ODAISA DA COSTA FROTA PROFA EM,4.366177
PIQUETE CRECHE MUNICIPAL DE,1.318582
RICARDA GODOY LOPES PROFA EMEF,4.133301
ANTONIO JOAO EM,3.239232
JOAO DE MORAES GOES,2.520501
JOSE SIQUEIRA BUENO,2.856152
AUGUSTA DO AMARAL PECANHA PROFESSORA,2.503591
ALZIRO BRANDAO EMEFEI,3.014148
ORLANDO JULIO GUIMARAES EMEF,3.153106
LEONOR DE OLIVEIRA FRANCO EMEI,4.482476
MARIE BATA EMEFEI,3.637607
ESTACAO DE CANEDOS EMEFEI R,3.667142
EURIDES BADARI EMEB R,4.313784
THOMAZ GONCALVES DA ROCHA CUNHA CORONEL EMEF,3.584721
SYLVIA AMALIA GUIMARAES MENDES PROFA EMEFEI,2.562362
MARIA ELOYSA PECANHA MORAES PROFA EMEF,3.92929
SANTO ANTONIO DA CACHOEIRA EMEF,2.891963
PRIMEIROS PASSOS CENTRO DE ENSINO INFANTIL,4.696429
DORA RAMOS GONCALVES PROFA EMEI,4.095807
ANTONIO TELES ESCOLA MUNICIPAL DE EDUCACAO INFANTIL,3.436455
ANESIO GRANADO FERREIRA DR EMEI,3.188207
AMARO PEREIRA LEITE PREFEITO MARICO EMEF,2.29922
IRINEU FERREIRA DA COSTA EMEI,2.941283
DOMINGOS RIZZARDI FILHO EMEFEI R,2.255788
ELZA PECANHA DE GODOY,2.311979
ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DO BAIRRO SANTA ROSA,1.946344
ESCOLA MUNICIPAL PROFESSOR DOUTOR ALMIR DE SOUZA MAIA,3.056285
ESCOLA MUNICIPAL ADA DEDINI OMETTO,2.283267
MIRANDOLINA DE ALMEIDA CANTO PROFESSORA,1.525689
ALCIDES GUIDETTI ZAGATTO PROFESSOR,3.952213
AUGUSTO SAES PROFESSOR,1.815857
JOAO CONCEICAO DOUTOR,2.238506
ELIAS DE MELLO AYRES PROFESSOR,2.490178
CATHARINA CASALE PADOVANI PROFESSORA,1.933979
ANTONIO DE MELLO COTRIM PROFESSOR,2.931455
PRUDENTE DOUTOR,3.542338
FRANCISCA ELISA DA SILVA,2.155545
HONORATO FAUSTINO,3.443391
MORAIS BARROS,2.00157
PEDRO DE MELLO,2.405477
RIO BRANCO BARAO DO,1.877477
ALFREDO CARDOSO DOUTOR,2.488756
PEDRO MORAES CAVALCANTI,2.156941
JOSE ROMAO PROFESSOR,2.263166
JOAO ALVES DE ALMEIDA PROFESSOR,2.870645
OLIVIA BIANCO PROFESSORA,2.322717
JERONYMO GALLO MONSENHOR,4.076723
SUD MENNUCCI,3.221739
JACANA ALTAIR PEREIRA GUERRINI PROFESSORA,1.862794
JOSE DE MELLO MORAES PROFESSOR,4.146348
FERNANDO FEBELIANO DA COSTA CEL ETEC,4.444866
JORGE COURY DOUTOR,3.555679
SAMUEL DE CASTRO NEVES DOUTOR,2.575858
JOSE MARTINS DE TOLEDO PROFESSOR,2.803501
ABIGAIL DE AZEVEDO GRILLO PROFESSOR,1.657416
DARIO BRASIL DOUTOR,1.905229
HELIO NEHRING PROFESSOR,2.791862
LUCIANO GUIDOTTI COMENDADOR,1.809732
JOAO SAMPAIO DOUTOR,2.756593
JOAO GUIDOTTI,2.22148
MARIA DE LOURDES SILVEIRA COSENTINO PROFESSORA,2.27044
HELIO PENTEADO DE CASTRO PROFESSOR,2.435258
LUIZ GONZAGA DE CAMPOS TOLEDO DOUTOR,2.103776
ADOLPHO CARVALHO PROFESSOR,3.24756
MANASSES EPHRAIN PEREIRA PROFESSOR,3.278195
ANTONIO PINTO DE ALMEIDA FERRAZ DOUTOR,3.474043
MARIO DEDINI COMENDADOR,2.885287
JETHRO VAZ DE TOLEDO PROFESSOR,1.964085
FRANCISCO MARIANO DA COSTA PROFESSOR,2.980719
RACHEL DE QUEIROZ ESCOLA MUNICIPAL,3.547512
OSVLADIR JULIO ESCOLA MUNICIPAL,3.676889
DANILO SANCINETTI PROFESSOR ESCOLA MUNICIPAL,4.164657
JUDITH MORETTI ACCORSI PROFA ESCOLA MUNICIPAL,3.478774
MARIZA ELVIRA ELL FAGANELLO PROFESSORA ESCOLA MUNICIPAL,3.8974
NAIR LIBARDI PROFA ESCOLA MUNICIPAL,3.305065
NELIO FERRAZ DE ARRUDA DOUTOR ESCOLA MUNICIPAL,3.988566
LASARO DETONI ESCOLA MUNICIPAL,4.007967
DEOLINDA ELIAS CENEDESE ESCOLA MUNICIPAL,3.831179
ELIZABETH CONSOLMAGNO CRUZ PROFA ESCOLA MUNICIPAL,3.108831
ENEDINA LOURENCO VIEIRA ESCOLA MUNICIPAL,4.010796
WALTER RADAMES ACCORSI PROF ESCOLA MUNICIPAL,3.697893
LARISSA ROSSETTI TRAVAGLINI ESCOLA MUNICIPAL,3.005658
ANGELA SBROGIO FURLAN ESCOLA MUNICIPAL,3.619331
HIDE MALUF JUNIOR ESCOLA MUNICIPAL,3.298595
DEZOLINA PIRES BALTIERI ESCOLA MUNICIPAL,3.430239
MARIA CONCEICAO POLIZEL MENDES PROFA ESCOLA MUNICIPAL,3.5075
HEITOR POMPERMAYER PROF ESCOLA MUNICIPAL,3.470682
JOAQUIM CARLOS ALEXANDRINO DE SOUZA ESCOLA MUNICIPAL,3.350384
MILTON RONTANI PROF ESCOLA MUNICIPAL,4.085354
ANTONIO RODRIGUES DOMINGUES ESCOLA MUNICIPAL,4.078119
MIECIO CAVALHEIRO BONILHA PROF ESCOLA MUNICIPAL,3.448638
JOAO DO NASCIMENTO ESCOLA MUNICIPAL,3.289573
FRANCISCO CORREA ESCOLA MUNICIPAL,3.355997
OLINDO RIZZATO PASCHOAL ESCOLA MUNICIPAL,3.835669
JOANINHA MORGANTI ESCOLA MUNICIPAL,3.894775
MARIA GUILHERMINA LOPES FAGUNDES DONA ESCOLA MUNICIPAL,2.876467
MARIA CANALE ANGELELLI ESCOLA MUNICIPAL,4.045609
MARIA DE LOURDES FUZZETTI LORENZI ESCOLA MUNICIPAL,2.978661
JOAO OTAVIO DE MELO FERRACIU ESCOLA MUNICIPAL,4.177019
ESCOLA DE ENSINO MEDIO EDUCACAO PROFISSIONAL DA FUMEP COTIP,3.246326
OLIVIA CAPRANICO PROFA ESCOLA MUNICIPAL,3.442996
ANTONIA JESUINA CAMILLO PIPA ESCOLA MUNICIPAL,3.489648
BRUNA FERREIRA DA SILVA ESCOLA MUNICIPAL,4.045852
ANTONIO BOLDRIN ESCOLA MUNICIPAL,3.97091
AFFONSO SALATI ESCOLA MUNICIPAL,3.946794
JOSE ANTONIO DE OLIVEIRA ESCOLA MUNICIPAL,3.873792
IRENE PERON DE OLIVEIRA DORTA PROFA ESCOLA MUNICIPAL,3.791994
JOSE FRANCISCO ALVES ESCOLA MUNICIPAL,3.902987
GETULIO DORNELLES VARGAS ESCOLA MUNICIPAL,3.086414
APARECIDO CARLOS GUZZI ESCOLA MUNICIPAL,4.010956
TIRZA REGINA DE OLIVEIRA ORSINI MORETTI EM,4.047388
JOAO PERIN ESCOLA MUNICIPAL,2.859361
NATHALIO ZANOTTA SABINO ESCOLA MUNICIPAL,2.999718
SALIM SIMAO PROFESSOR DOUTOR ESCOLA MUNICIPAL,4.186914
ALBERTO THOMAZI PROF ESCOLA MUNICIPAL,2.898006
THALES CASTANHO DE ANDRADE PROF EM,4.180737
FRANCISCO DE ALMEIDA KRONKA PROF ESCOLA MUNICIPAL,3.776499
MARIA BENEDICTA PEREIRA PENEZZI ESCOLA MUNICIPAL,3.717319
MANOEL RODRIGUES LOURENCO PROF ESCOLA MUNICIPAL,3.257199
BENEDITO DE ANDRADE PROFESSOR ESCOLA MUNICIPAL,3.041395
JOSE ANTONIO DE SOUZA EM,3.753987
JOAO BATISTA NOGUEIRA PROFESSOR ESCOLA MUNICIPAL,3.790354
MARIO CHORILLI PROFESSOR ESCOLA MUNICIPAL,2.689947
TAUFIC DUMIT PROFESSOR ESCOLA MUNICIPAL,3.267731
WILSON GUIDOTTI ESCOLA MUNICIPAL,3.72342
ILDA JENNY STOLF NOGUEIRA PROFA EM,3.23731
JOSE POUSA DE TOLEDO PROFESSOR ESCOLA MUNICIPAL,3.43006
ANDRE FRANCO MONTORO PROFESSOR ESCOLA MUNICIPAL,4.29159
ANGELO ZOCCANTE FILHO DOUTOR PROFESSOR ESCOLA MUNICIPAL,4.000551
FABIO DE SOUZA MARIA PROFESSOR ESCOLA MUNICIPAL,4.216879
GERALDO BERNARDINO ESCOLA MUNICIPAL,4.23495
CENTRO ATEND SOCIOEDUC ADOLESCENTE PIRACICABA CI,1.848137
JOAO ORIANI ESCOLA MUNICIPAL,2.818824
SANTO GRANUZZIO PROFESSOR ESCOLA MUNICIPAL,3.018338
DIONETTI CALLEGARO MIORI PROFESSORA,2.845269
